id,RevisionId,AllocationId,TradeTypeName,SecurityId,SecurityType,Name,Ticker,CUSIP,ISIN,TradeDate,SettleDate,Quantity,Price,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName,CustodianName,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation
4262546,1,3668873,Sell,279524,Equity,IBM,IBM,459200101,US4592001014,2026-01-15,00:00.0,14600,104.778,,1529758.8,0.0,1529758.8,3000.0,314334.0,0.0,0.0,314334.0,UNC Investment Fund,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262546,1,3668874,Sell,279524,Equity,IBM,IBM,459200101,US4592001014,2026-01-15,00:00.0,14600,104.778,,1529758.8,0.0,1529758.8,4000.0,419112.0,0.0,0.0,419112.0,Leatherwood Trust MA,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262546,1,3668875,Sell,279524,Equity,IBM,IBM,459200101,US4592001014,2026-01-15,00:00.0,14600,104.778,,1529758.8,0.0,1529758.8,4600.0,481978.8,0.0,0.0,481978.8,Optimum Holdings Partners,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262546,1,3668876,Sell,279524,Equity,IBM,IBM,459200101,US4592001014,2026-01-15,00:00.0,14600,104.778,,1529758.8,0.0,1529758.8,3000.0,314334.0,0.0,0.0,314334.0,Redfield Accu-Fund,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262547,1,3668877,Cover Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,2026-01-15,00:00.0,17600,68.283,,1201780.8,0.0,1201780.8,4000.0,273132.0,0.0,0.0,273132.0,UNC Investment Fund,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262547,1,3668878,Cover Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,2026-01-15,00:00.0,17600,68.283,,1201780.8,0.0,1201780.8,5000.0,341415.0,0.0,0.0,341415.0,Leatherwood Trust MA,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262547,1,3668879,Cover Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,2026-01-15,00:00.0,17600,68.283,,1201780.8,0.0,1201780.8,4600.0,314101.8,0.0,0.0,314101.8,Optimum Holdings Partners,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262547,1,3668880,Cover Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,2026-01-15,00:00.0,17600,68.283,,1201780.8,0.0,1201780.8,4000.0,273132.0,0.0,0.0,273132.0,Redfield Accu-Fund,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262548,1,3668881,Cover Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,2026-01-15,00:00.0,2400,273.681,,656834.4,0.0,656834.4,480.0,131366.88,0.0,0.0,131366.88,UNC Investment Fund,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262548,1,3668882,Cover Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,2026-01-15,00:00.0,2400,273.681,,656834.4,0.0,656834.4,720.0,197050.32,0.0,0.0,197050.32,Leatherwood Trust MA,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262548,1,3668883,Cover Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,2026-01-15,00:00.0,2400,273.681,,656834.4,0.0,656834.4,720.0,197050.32,0.0,0.0,197050.32,Optimum Holdings Partners,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262548,1,3668884,Cover Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,2026-01-15,00:00.0,2400,273.681,,656834.4,0.0,656834.4,480.0,131366.88,0.0,0.0,131366.88,Redfield Accu-Fund,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262549,1,3668885,Sell,288805,Loan,24736CAM6,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,1000000,81.0,,810000.0,0.0,810000.0,200000.0,162000.0,0.0,0.0,162000.0,UNC Investment Fund,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262549,1,3668886,Sell,288805,Loan,24736CAM6,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,1000000,81.0,,810000.0,0.0,810000.0,300000.0,243000.0,0.0,0.0,243000.0,Leatherwood Trust MA,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262549,1,3668887,Sell,288805,Loan,24736CAM6,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,1000000,81.0,,810000.0,0.0,810000.0,300000.0,243000.0,0.0,0.0,243000.0,Optimum Holdings Partners,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262549,1,3668888,Sell,288805,Loan,24736CAM6,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,1000000,81.0,,810000.0,0.0,810000.0,200000.0,162000.0,0.0,0.0,162000.0,Redfield Accu-Fund,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4265255,1,3669069,Buy,289443,Loan,554229,,,,2026-01-15,00:00.0,8090000,95.33,,7712197.0,0.0,7712197.0,8090000.0,7712197.0,0.0,0.0,7712197.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265256,1,3669070,Buy,289444,Loan,529694,,,,2026-01-15,00:00.0,11550000,99.625,,11506687.5,0.0,11506687.5,11550000.0,11506687.5,0.0,0.0,11506687.5,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265257,1,3669071,Buy,289445,Loan,481072,,,,2026-01-15,00:00.0,11880000,97.83,,11622204.0,0.0,11622204.0,11880000.0,11622204.0,0.0,0.0,11622204.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265258,1,3669072,Buy,289446,Loan,LX161900,,,,2026-01-15,00:00.0,9460000,96.05,,9086330.0,0.0,9086330.0,9460000.0,9086330.0,0.0,0.0,9086330.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265259,1,3669073,Buy,289447,Loan,V00079050TL01,,,,2026-01-15,00:00.0,10660000,95.98,,10231468.0,0.0,10231468.0,10660000.0,10231468.0,0.0,0.0,10231468.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265260,1,3669074,Buy,289448,Loan,LX162598,,,,2026-01-15,00:00.0,10570000,98.17,,10376569.0,0.0,10376569.0,10570000.0,10376569.0,0.0,0.0,10376569.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265261,1,3669075,Buy,289449,Loan,LX182633,,48562RAL3,US48562RAL33,2026-01-15,00:00.0,9970000,100.188,,9988743.6,0.0,9988743.6,9970000.0,9988743.6,0.0,0.0,9988743.6,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265262,1,3669076,Buy,289450,Loan,LX161296,,02406MAP2,US02406MAP23,2026-01-15,00:00.0,11150000,98.125,,10940937.5,0.0,10940937.5,11150000.0,10940937.5,0.0,0.0,10940937.5,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265263,1,3669077,Buy,289451,Loan,LX169101,,,,2026-01-15,00:00.0,10930000,97.35,,10640355.0,0.0,10640355.0,10930000.0,10640355.0,0.0,0.0,10640355.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265264,1,3669078,Buy,289452,Loan,LX173273,,90290HAM4,US90290HAM43,2026-01-15,00:00.0,9630000,99.438,,9575879.4,0.0,9575879.4,9630000.0,9575879.4,0.0,0.0,9575879.4,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265265,1,3669079,Buy,289453,Loan,LX171599,,,,2026-01-15,00:00.0,8780000,97.28,,8541184.0,0.0,8541184.0,8780000.0,8541184.0,0.0,0.0,8541184.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265266,1,3669080,Buy,289454,Loan,00488PAH8,,00488PAH8,US00488PAH82,2026-01-15,00:00.0,10510000,99.73,,10481623.0,0.0,10481623.0,10510000.0,10481623.0,0.0,0.0,10481623.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265267,1,3669081,Buy,289455,Loan,LX155291,,,,2026-01-15,00:00.0,9690000,96.64,,9364416.0,0.0,9364416.0,9690000.0,9364416.0,0.0,0.0,9364416.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265268,1,3669082,Buy,289456,Loan,LX156204,,87951YAQ4,XA87951YAQ46,2026-01-15,00:00.0,9490000,95.14,,9028786.0,0.0,9028786.0,9490000.0,9028786.0,0.0,0.0,9028786.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265269,1,3669083,Buy,289457,Loan,LX147151,,,,2026-01-15,00:00.0,10520000,95.5,,10046600.0,0.0,10046600.0,10520000.0,10046600.0,0.0,0.0,10046600.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265270,1,3669084,Buy,289458,Loan,LX169654,,,,2026-01-15,00:00.0,9990000,95.8,,9570420.0,0.0,9570420.0,9990000.0,9570420.0,0.0,0.0,9570420.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265271,1,3669085,Buy,289459,Loan,557248,,,,2026-01-15,00:00.0,11910000,96.61,,11506251.0,0.0,11506251.0,11910000.0,11506251.0,0.0,0.0,11506251.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265272,1,3669086,Buy,289460,Loan,LX156717,,44108HAF8,US44108HAF82,2026-01-15,00:00.0,11450000,97.74,,11191230.0,0.0,11191230.0,11450000.0,11191230.0,0.0,0.0,11191230.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265273,1,3669087,Buy,289461,Loan,LX161401,,19633FAB7,US19633FAB76,2026-01-15,00:00.0,9700000,82.875,,8038875.0,0.0,8038875.0,9700000.0,8038875.0,0.0,0.0,8038875.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265274,1,3669088,Buy,289462,Loan,LX150821,,26852BAM1,US26852BAM19,2026-01-15,00:00.0,8710000,96.79,,8430409.0,0.0,8430409.0,8710000.0,8430409.0,0.0,0.0,8430409.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265275,1,3669089,Buy,289463,Loan,514874,,,,2026-01-15,00:00.0,8620000,98.83,,8519146.0,0.0,8519146.0,8620000.0,8519146.0,0.0,0.0,8519146.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265276,1,3669090,Buy,289464,Loan,LX179028,,,,2026-01-15,00:00.0,10270000,97.26,,9988602.0,0.0,9988602.0,10270000.0,9988602.0,0.0,0.0,9988602.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265277,1,3669091,Buy,289465,Loan,LX156534,,44984VAE9,US44984VAE92,2026-01-15,00:00.0,8110000,99.83,,8096213.0,0.0,8096213.0,8110000.0,8096213.0,0.0,0.0,8096213.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265278,1,3669092,Buy,289466,Loan,LX171962,,,,2026-01-15,00:00.0,10370000,98.75,,10240375.0,0.0,10240375.0,10370000.0,10240375.0,0.0,0.0,10240375.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265279,1,3669093,Buy,289467,Loan,LX172118,,44344HAH8,US44344HAH84,2026-01-15,00:00.0,10580000,100.188,,10599890.4,0.0,10599890.4,10580000.0,10599890.4,0.0,0.0,10599890.4,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265280,1,3669094,Buy,289468,Loan,502848,,,,2026-01-15,00:00.0,11140000,99.16,,11046424.0,0.0,11046424.0,11140000.0,11046424.0,0.0,0.0,11046424.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265281,1,3669095,Buy,289469,Loan,573740,,,,2026-01-15,00:00.0,8540000,97.12,,8294048.0,0.0,8294048.0,8540000.0,8294048.0,0.0,0.0,8294048.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265282,1,3669096,Buy,289470,Loan,515886,,,,2026-01-15,00:00.0,8120000,97.31,,7901572.0,0.0,7901572.0,8120000.0,7901572.0,0.0,0.0,7901572.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265283,1,3669097,Buy,289471,Loan,450585,,,,2026-01-15,00:00.0,10250000,97.93,,10037825.0,0.0,10037825.0,10250000.0,10037825.0,0.0,0.0,10037825.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265284,1,3669098,Buy,289472,Loan,LX172464,,14835JAL4,US14835JAL44,2026-01-15,00:00.0,8690000,97.0,,8429300.0,0.0,8429300.0,8690000.0,8429300.0,0.0,0.0,8429300.0,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265715,1,3668969,Buy,276341,Bond,03060RAL5,,03060RAL5,US03060RAL50,2026-01-15,00:00.0,357150,96.0,,342864.0,0.0,342864.0,357150.0,342864.0,0.0,0.0,342864.0,UNC Investment Fund,CS Prime, Default,Asset,DefaultS2,CSFB,All,0
4265716,1,3668971,Buy,276341,Bond,03060RAL5,,03060RAL5,US03060RAL50,2026-01-15,00:00.0,2142850,96.0,,2057136.0,0.0,2057136.0,2142850.0,2057136.0,0.0,0.0,2057136.0,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,CSFB,All,0
4265717,1,3668973,Buy,276341,Bond,03060RAL5,,03060RAL5,US03060RAL50,2026-01-15,00:00.0,2500000,96.0,,2400000.0,0.0,2400000.0,2500000.0,2400000.0,0.0,0.0,2400000.0,Redfield Accu-Fund,CS Prime, Default,Asset,DefaultS2,CSFB,All,0
4265718,1,3668949,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,1875000,81.75,,1532812.5,0.0,1532812.5,375000.0,306562.5,0.0,0.0,306562.5,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265718,1,3668950,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,1875000,81.75,,1532812.5,0.0,1532812.5,563000.0,460252.5,0.0,0.0,460252.5,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265718,1,3668951,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,1875000,81.75,,1532812.5,0.0,1532812.5,562000.0,459435.0,0.0,0.0,459435.0,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265718,1,3668952,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,1875000,81.75,,1532812.5,0.0,1532812.5,375000.0,306562.5,0.0,0.0,306562.5,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265719,1,3668953,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,875000,81.75,,715312.5,0.0,715312.5,175000.0,143062.5,0.0,0.0,143062.5,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265719,1,3668954,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,875000,81.75,,715312.5,0.0,715312.5,263000.0,215002.5,0.0,0.0,215002.5,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265719,1,3668955,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,875000,81.75,,715312.5,0.0,715312.5,262000.0,214185.0,0.0,0.0,214185.0,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265719,1,3668956,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,875000,81.75,,715312.5,0.0,715312.5,175000.0,143062.5,0.0,0.0,143062.5,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265720,1,3668957,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,250000,81.75,,204375.0,0.0,204375.0,50000.0,40875.0,0.0,0.0,40875.0,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265720,1,3668958,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,250000,81.75,,204375.0,0.0,204375.0,75000.0,61312.5,0.0,0.0,61312.5,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265720,1,3668959,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,250000,81.75,,204375.0,0.0,204375.0,75000.0,61312.5,0.0,0.0,61312.5,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265720,1,3668960,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,250000,81.75,,204375.0,0.0,204375.0,50000.0,40875.0,0.0,0.0,40875.0,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265769,1,3668970,Buy,289889,Total Return Swap,03060RAL5 FBCOS 8/18/2021,,03060RAL5,US03060RAL50,2026-01-15,00:00.0,500000,96.0,,480000.0,0.0,480000.0,500000.0,480000.0,0.0,0.0,480000.0,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265770,1,3668972,Buy,289889,Total Return Swap,03060RAL5 FBCOS 8/18/2021,,03060RAL5,US03060RAL50,2026-01-15,00:00.0,500000,96.0,,480000.0,0.0,480000.0,500000.0,480000.0,0.0,0.0,480000.0,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265771,1,3668974,Buy,289889,Total Return Swap,03060RAL5 FBCOS 8/18/2021,,03060RAL5,US03060RAL50,2026-01-15,00:00.0,500000,96.0,,480000.0,0.0,480000.0,500000.0,480000.0,0.0,0.0,480000.0,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265772,1,3668961,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,,48123UAA2,US48123UAA25,2026-01-15,00:00.0,1800000,88.75,,1597500.0,0.0,1597500.0,360000.0,319500.0,0.0,0.0,319500.0,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265772,1,3668962,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,,48123UAA2,US48123UAA25,2026-01-15,00:00.0,1800000,88.75,,1597500.0,0.0,1597500.0,540000.0,479250.0,0.0,0.0,479250.0,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265772,1,3668963,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,,48123UAA2,US48123UAA25,2026-01-15,00:00.0,1800000,88.75,,1597500.0,0.0,1597500.0,540000.0,479250.0,0.0,0.0,479250.0,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265772,1,3668964,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,,48123UAA2,US48123UAA25,2026-01-15,00:00.0,1800000,88.75,,1597500.0,0.0,1597500.0,360000.0,319500.0,0.0,0.0,319500.0,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265773,1,3668965,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,,48123UAA2,US48123UAA25,2026-01-15,00:00.0,600000,88.75,,532500.0,0.0,532500.0,120000.0,106500.0,0.0,0.0,106500.0,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265773,1,3668966,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,,48123UAA2,US48123UAA25,2026-01-15,00:00.0,600000,88.75,,532500.0,0.0,532500.0,180000.0,159750.0,0.0,0.0,159750.0,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265773,1,3668967,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,,48123UAA2,US48123UAA25,2026-01-15,00:00.0,600000,88.75,,532500.0,0.0,532500.0,180000.0,159750.0,0.0,0.0,159750.0,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265773,1,3668968,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,,48123UAA2,US48123UAA25,2026-01-15,00:00.0,600000,88.75,,532500.0,0.0,532500.0,120000.0,106500.0,0.0,0.0,106500.0,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265806,1,3668889,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,,969457BW9,US969457BW96,2026-01-15,00:00.0,2025000,76.0,,1539000.0,0.0,1539000.0,405000.0,307800.0,0.0,0.0,307800.0,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265806,1,3668890,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,,969457BW9,US969457BW96,2026-01-15,00:00.0,2025000,76.0,,1539000.0,0.0,1539000.0,608000.0,462080.0,0.0,0.0,462080.0,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265806,1,3668891,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,,969457BW9,US969457BW96,2026-01-15,00:00.0,2025000,76.0,,1539000.0,0.0,1539000.0,607000.0,461320.0,0.0,0.0,461320.0,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265806,1,3668892,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,,969457BW9,US969457BW96,2026-01-15,00:00.0,2025000,76.0,,1539000.0,0.0,1539000.0,405000.0,307800.0,0.0,0.0,307800.0,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265807,1,3668893,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,,969457BW9,US969457BW96,2026-01-15,00:00.0,675000,76.0,,513000.0,0.0,513000.0,135000.0,102600.0,0.0,0.0,102600.0,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265807,1,3668894,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,,969457BW9,US969457BW96,2026-01-15,00:00.0,675000,76.0,,513000.0,0.0,513000.0,203000.0,154280.0,0.0,0.0,154280.0,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265807,1,3668895,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,,969457BW9,US969457BW96,2026-01-15,00:00.0,675000,76.0,,513000.0,0.0,513000.0,202000.0,153520.0,0.0,0.0,153520.0,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265807,1,3668896,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,,969457BW9,US969457BW96,2026-01-15,00:00.0,675000,76.0,,513000.0,0.0,513000.0,135000.0,102600.0,0.0,0.0,102600.0,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265840,1,3668897,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,,961548AQ7,US961548AQ77,2026-01-15,00:00.0,2475000,71.75,,1775812.5,0.0,1775812.5,495000.0,355162.5,0.0,0.0,355162.5,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265840,1,3668898,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,,961548AQ7,US961548AQ77,2026-01-15,00:00.0,2475000,71.75,,1775812.5,0.0,1775812.5,743000.0,533102.5,0.0,0.0,533102.5,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265840,1,3668899,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,,961548AQ7,US961548AQ77,2026-01-15,00:00.0,2475000,71.75,,1775812.5,0.0,1775812.5,742000.0,532385.0,0.0,0.0,532385.0,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265840,1,3668900,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,,961548AQ7,US961548AQ77,2026-01-15,00:00.0,2475000,71.75,,1775812.5,0.0,1775812.5,495000.0,355162.5,0.0,0.0,355162.5,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265841,1,3668901,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,,961548AQ7,US961548AQ77,2026-01-15,00:00.0,825000,71.75,,591937.5,0.0,591937.5,165000.0,118387.5,0.0,0.0,118387.5,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265841,1,3668902,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,,961548AQ7,US961548AQ77,2026-01-15,00:00.0,825000,71.75,,591937.5,0.0,591937.5,248000.0,177940.0,0.0,0.0,177940.0,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265841,1,3668903,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,,961548AQ7,US961548AQ77,2026-01-15,00:00.0,825000,71.75,,591937.5,0.0,591937.5,247000.0,177222.5,0.0,0.0,177222.5,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265841,1,3668904,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,,961548AQ7,US961548AQ77,2026-01-15,00:00.0,825000,71.75,,591937.5,0.0,591937.5,165000.0,118387.5,0.0,0.0,118387.5,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
